path,ate,are,area
dataset/0510025536_Layout1_PLAN4/0MapBounded.png,0.11911470027808814,0.017224134734079286,0.007292445057576978
dataset/0510025536_Layout1_PLAN4/1.0MapBounded.png,0.06078762946668441,0.0172241347340815,0.04453860408335318
dataset/0510025536_Layout1_PLAN4/2.0MapBounded.png,0.045569448170705414,0.01722413473408316,0.06217437598710233
dataset/0510025536_Layout1_PLAN4/3.0MapBounded.png,0.036080616617209196,0.017224134734079286,0.06509825175112295
dataset/0510025537_Layout1_PLAN3/0MapBounded.png,0.07326968236142263,0.018545248805669722,0.00891505650946934
dataset/0510025537_Layout1_PLAN3/1.0MapBounded.png,0.09375469136917955,0.018545248805671936,0.03541825766347236
dataset/0510025537_Layout1_PLAN3/2.0MapBounded.png,0.03932534426814221,0.018545248805669722,0.059303054440147045
dataset/0510025537_Layout1_PLAN3/3.0MapBounded.png,0.0539229650726887,0.018545248805672487,0.06536594979429951
dataset/0510025537_Layout1_PLAN3/4.0MapBounded.png,0.01970913807055907,0.018545248805668057,0.06537361395095488
dataset/0510025537_Layout1_PLAN3/5.0MapBounded.png,0.01970913807055907,0.018545248805668057,0.06537361395095488
dataset/0510025537_Layout1_PLAN3/6.0MapBounded.png,0.021697950996200536,0.018545248805670274,0.0653697818726272
dataset/0510030965_A-40/0MapBounded.png,0.05040195588977502,0.0018644941273573178,0.007683864486761538
dataset/0510030965_A-40/1.0MapBounded.png,0.06389928554528007,0.0018644941273562063,0.025177302052625385
dataset/0510030965_A-40/2.0MapBounded.png,0.05298276460607343,0.001864494127355095,0.03756312664745153
dataset/0510030965_A-40/3.0MapBounded.png,0.06256459585319835,0.0018644941273573178,0.047624522016658594
dataset/0510030965_A-40/4.0MapBounded.png,0.058281768639897535,0.0018644941273573178,0.049873404555246255
dataset/0510030965_A-40/5.0MapBounded.png,0.039455951586818375,0.0018644941273573178,0.0511785009457022
dataset/0510030965_A-40/6.0MapBounded.png,0.02810235080171157,0.0018644941273623192,0.05118890230116304
dataset/0510030965_A-40/7.0MapBounded.png,0.036058482568582635,0.0018644941273573178,0.05118890230116304
dataset/0510030965_A-40/8.0MapBounded.png,0.0024917368078933052,0.0018644941273573178,0.05148342489263338
dataset/0510030966_A-40/0MapBounded.png,0.08168321089520235,0.01931776408756618,0.004826228933833694
dataset/0510030966_A-40/1.0MapBounded.png,0.013457297028433287,0.019317764087571167,0.02862453022825501
dataset/0510030966_A-40/2.0MapBounded.png,0.04580375966951657,0.01931776408757006,0.05197119371977106
dataset/0510030966_A-40/3.0MapBounded.png,0.06664337563710941,0.01931776408756618,0.0537000084853163
dataset/0510030966_A-40/4.0MapBounded.png,0.049951209408005244,0.01931776408756452,0.0537815770097198
dataset/0510030966_A-40/5.0MapBounded.png,0.02156747135775575,0.01931776408756729,0.05425565984283005
dataset/0510030966_A-40/6.0MapBounded.png,0.02156747135775575,0.01931776408756729,0.05427317791518516
dataset/0510030966_A-40/7.0MapBounded.png,0.02692727389571165,0.019317764087565074,0.055162767526968255
dataset/0510030966_A-40/8.0MapBounded.png,0.05430056462299438,0.019317764087566736,0.05518849719573984
dataset/0510030967_A-40/0MapBounded.png,0.1301227631700428,0.042136452246679106,0.00344613329610743
dataset/0510030967_A-40/1.0MapBounded.png,0.05487160989919366,0.04213645224668076,0.02649061003949778
dataset/0510030967_A-40/2.0MapBounded.png,0.09944977872870797,0.04213645224668021,0.04746357472689599
dataset/0510030967_A-40/3.0MapBounded.png,0.07809382493802174,0.042136452246677454,0.05546988123294383
dataset/0510030967_A-40/4.0MapBounded.png,0.0397324556752267,0.042136452246675796,0.05745763500548809
dataset/0510030967_A-40/5.0MapBounded.png,0.0615638731559525,0.04213645224667855,0.057761464072897076
dataset/0510030967_A-40/6.0MapBounded.png,0.0615638731559525,0.04213645224667855,0.057761464072897076
dataset/0510030967_A-40/7.0MapBounded.png,0.05328223717647246,0.042136452246679106,0.057761464072897076
dataset/0510032192_A_40_1_203/0MapBounded.png,0.1075922338568937,0.05258875943761547,0.0033640173319428365
dataset/0510032192_A_40_1_203/1.0MapBounded.png,0.09589993776772292,0.05258875943761438,0.0382370249933623
dataset/0510032192_A_40_1_203/2.0MapBounded.png,0.08108404245194618,0.05258875943761547,0.06287400400178465
dataset/0510032192_A_40_1_203/3.0MapBounded.png,0.06236974711907054,0.05258875943761383,0.06371815611339668
dataset/0510032192_A_40_1_203/4.0MapBounded.png,0.09349863064164997,0.05258875943761713,0.0720118684940206
dataset/0510032192_A_40_1_203/5.0MapBounded.png,0.10238155679470053,0.05258875943761438,0.09354267429797694
dataset/0510032192_A_40_1_203/6.0MapBounded.png,0.05632261834042821,0.05258875943761107,0.1060051404593567
dataset/0510032192_A_40_1_203/7.0MapBounded.png,0.05931599682647303,0.05258875943761603,0.14327483939486008
dataset/0510032192_A_40_1_203/8.0MapBounded.png,0.054267813104798626,0.05258875943761273,0.1450666097329315
dataset/0510032192_A_40_1_203/9.0MapBounded.png,0.08771027757309911,0.05258875943761547,0.14939193128536118
dataset/0510032192_A_40_1_203/10.0MapBounded.png,0.06844562515809625,0.05258875943761492,0.14952714890635221
dataset/0510032192_A_40_1_203/11.0MapBounded.png,0.08694991323081605,0.052588759437611626,0.14950141923758065
dataset/0510032192_A_40_1_203/12.0MapBounded.png,0.09303562698525665,0.05258875943761713,0.14950141923758065
dataset/0510032192_A_40_1_203/13.0MapBounded.png,0.1076701396308663,0.05258875943761492,0.14948663836403103
dataset/0510032192_A_40_1_203/14.0MapBounded.png,0.16724255774093139,0.05258875943761658,0.14950251411710286
dataset/0510032216_A-40/0MapBounded.png,0.06045434792111359,0.0010339159057193826,0.008352835874822426
dataset/0510032216_A-40/1.0MapBounded.png,0.038010676118910326,0.0010339159057188266,0.0761477758891106
dataset/0510032216_A-40/2.0MapBounded.png,0.08326646276584614,0.0010339159057188266,0.12529910739946956
dataset/0510032216_A-40/3.0MapBounded.png,0.06014075415151792,0.0010339159057171593,0.1666368311996869
dataset/0510032216_A-40/4.0MapBounded.png,0.06322102077811323,0.001033915905717715,0.1699417250374312
dataset/0510032216_A-40/5.0MapBounded.png,0.04416479288880099,0.0010339159057188266,0.17019956916490803
dataset/0510032216_A-40/6.0MapBounded.png,0.01665608651146447,0.0010339159057193826,0.17019683196610252
dataset/0510032216_A-40/7.0MapBounded.png,0.06993936687468132,0.0010339159057193826,0.17162181766423878
dataset/0510032216_A-40/8.0MapBounded.png,0.04663191169055081,0.0010339159057188266,0.19143147285930526
dataset/0510032216_A-40/9.0MapBounded.png,0.04663191169055081,0.0010339159057188266,0.19303054440147044
dataset/0510032216_A-40/10.0MapBounded.png,0.05503623811875046,0.0010339159057210499,0.19303054440147044
dataset/0510032216_A-40/11.0MapBounded.png,0.061391582732868565,0.0010339159057188266,0.19298510690129936
dataset/0510032217_A-40/0MapBounded.png,0.2131450125284242,0.002396648189350577,0.02294210550806516
dataset/0510032217_A-40/1.0MapBounded.png,0.2110105901639934,0.0023966481893511332,0.05579122837270795
dataset/0510032217_A-40/2.0MapBounded.png,0.2118822928844355,0.002396648189350577,0.05579670277031892
dataset/0510032217_A-40/3.0MapBounded.png,0.2583832944122836,0.0023966481893511332,0.055799439969124405
dataset/0510032217_A-40/4.0MapBounded.png,0.20691532139335223,0.0023966481893511332,0.09338063212869215
dataset/0510032217_A-40/5.0MapBounded.png,0.22083975740562775,0.002396648189350577,0.11377878506693821
dataset/0510032217_A-40/6.0MapBounded.png,0.21778354515499765,0.0023966481893539114,0.1317468529056734
dataset/0510032217_A-40/7.0MapBounded.png,0.12907482042508983,0.002396648189350577,0.15449735449735452
dataset/0510032217_A-40/8.0MapBounded.png,0.04678205430682514,0.0023966481893511332,0.19060210162124286
dataset/0510032217_A-40/9.0MapBounded.png,0.11192946695677419,0.0023966481893500213,0.20835338331458356
dataset/0510032217_A-40/10.0MapBounded.png,0.10043444569885232,0.0023966481893522443,0.25926856573519796
dataset/0510032217_A-40/11.0MapBounded.png,0.03585267346765783,0.0023966481893494657,0.30608944618256567
dataset/0510032217_A-40/12.0MapBounded.png,0.10239401823156236,0.002396648189345576,0.3344758401147434
dataset/0510032217_A-40/13.0MapBounded.png,0.0251910703313876,0.0023966481893500213,0.3478010713396125
dataset/0510032217_A-40/14.0MapBounded.png,0.17014915958407412,0.002396648189350577,0.36917366705261173
dataset/0510032217_A-40/15.0MapBounded.png,0.2154825661490018,0.0023966481893500213,0.38098139525971914
dataset/0510032217_A-40/16.0MapBounded.png,0.21545776620299512,0.002396648189350577,0.38312352704489283
dataset/0510032217_A-40/17.0MapBounded.png,0.16982988170459606,0.002396648189350577,0.3831536362317532
dataset/0510032217_A-40/18.0MapBounded.png,0.06750682362298585,0.0023966481893528003,0.3861585330804162
dataset/0510032217_A-40/19.0MapBounded.png,0.06750682362298585,0.0023966481893528003,0.3871795082348627
dataset/0510032217_A-40/20.0MapBounded.png,0.07105374967943764,0.0023966481893483546,0.3871795082348627
dataset/0510032217_A-40/21.0MapBounded.png,0.1943016185921117,0.002396648189350577,0.38746472435039436
dataset/0510032217_A-40/22.0MapBounded.png,0.2338730692416669,0.00239664818934891,0.38819336667241483
dataset/0510032217_A-40/23.0MapBounded.png,0.21257892979818596,0.0023966481893511332,0.38826617616064074
dataset/0510032217_A-40/24.0MapBounded.png,0.21351800525568315,0.0023966481893500213,0.3886625225476752
dataset/0510032218_A-40/0MapBounded.png,0.15066685109640632,0.0009223604068427692,0.01595075231909169
dataset/0510032218_A-40/1.0MapBounded.png,0.133852563513337,0.0009223604068422131,0.08528509294158544
dataset/0510032218_A-40/2.0MapBounded.png,0.09915981370289524,0.0009223604068427692,0.12366773691139962
dataset/0510032218_A-40/3.0MapBounded.png,0.039342860511775685,0.0009223604068422131,0.18861434784869863
dataset/0510032218_A-40/4.0MapBounded.png,0.03713284026110851,0.0009223604068427692,0.20776707533044836
dataset/0510032218_A-40/5.0MapBounded.png,0.03418178046414815,0.0009223604068411016,0.2358759173037497
dataset/0510032218_A-40/6.0MapBounded.png,0.04891525845473271,0.0009223604068427692,0.26960751306328135
dataset/0510032218_A-40/7.0MapBounded.png,0.02649913919770721,0.0009223604068433249,0.2917229845320895
dataset/0510032218_A-40/8.0MapBounded.png,0.06411813112390484,0.0009223604068416573,0.3296945012413197
dataset/0510032218_A-40/9.0MapBounded.png,0.08663244405284737,0.0009223604068444365,0.3315886428147163
dataset/0510032218_A-40/10.0MapBounded.png,0.09301761201867208,0.0009223604068411016,0.33157386194116667
dataset/0510032218_A-40/11.0MapBounded.png,0.07631131154934917,0.0009223604068422131,0.33161656224253233
dataset/0510032259_A_40_1_101/0MapBounded.png,0.04793872904295843,0.03257630921989928,0.0025965067868844384
dataset/0510032259_A_40_1_101/1.0MapBounded.png,0.028478630732038605,0.03257630921989872,0.026251926303659363
dataset/0510032259_A_40_1_101/2.0MapBounded.png,0.013140608348237737,0.03257630921989928,0.04109356566676794
dataset/0510032259_A_40_1_101/3.0MapBounded.png,0.006490940638930759,0.03257630921990149,0.04275449790193712
dataset/0510032260_A_40_1_102/0MapBounded.png,0.13726197343054272,0.0020535601132604707,0.004665829083832188
dataset/0510032260_A_40_1_102/1.0MapBounded.png,0.15108937318750798,0.0020535601132604707,0.02852818083030189
dataset/0510032260_A_40_1_102/2.0MapBounded.png,0.14553597286903536,0.0020535601132604707,0.03492227723991821
dataset/0510032260_A_40_1_102/3.0MapBounded.png,0.12879706932992624,0.0020535601132599147,0.0675896501038767
dataset/0510032260_A_40_1_102/4.0MapBounded.png,0.13541621388832162,0.0020535601132604707,0.07299780750375681
dataset/0510032260_A_40_1_102/5.0MapBounded.png,0.07373609256503794,0.0020535601132632493,0.09442624207238796
dataset/0510032260_A_40_1_102/6.0MapBounded.png,0.05019741892163516,0.0020535601132604707,0.1013020854717699
dataset/0510032260_A_40_1_102/7.0MapBounded.png,0.13103447911207838,0.0020535601132632493,0.10381757117401194
dataset/0510032260_A_40_1_102/8.0MapBounded.png,0.14405032474544552,0.0020535601132543576,0.10933357420682822
dataset/0510032260_A_40_1_102/9.0MapBounded.png,0.13798815511643364,0.0020535601132626933,0.10937736938771601
dataset/0510032260_A_40_1_102/10.0MapBounded.png,0.14618488730895107,0.0020535601132610263,0.10939269770102673
dataset/0510032260_A_40_1_102/11.0MapBounded.png,0.14515465461880978,0.0020535601132604707,0.10949342661706864
dataset/0510032266_A_40_1_103/0MapBounded.png,0.019929141630360508,0.03641894233173918,0.005788628033842728
dataset/0510032266_A_40_1_103/1.0MapBounded.png,0.05329845804500759,0.0364189423317425,0.028822155982011134
dataset/0510032266_A_40_1_103/2.0MapBounded.png,0.07183439270883867,0.036418942331739736,0.03403214018837402
dataset/0510032266_A_40_1_103/3.0MapBounded.png,0.05222380435433107,0.036418942331735864,0.046905733610337855
dataset/0510032266_A_40_1_103/4.0MapBounded.png,0.058204639067217304,0.03641894233173918,0.058571127479559976
dataset/0510032266_A_40_1_103/5.0MapBounded.png,0.06604498033183512,0.03641894233174084,0.08057984819495426
