path,ate,are,area
dataset/0510025536_Layout1_PLAN4/0MapBounded.png,0.31187348981633006,0.003103126278046919,33.30250000000001
dataset/0510025536_Layout1_PLAN4/1.0MapBounded.png,0.14858629030127873,0.0031031262780473992,203.39500000000004
dataset/0510025536_Layout1_PLAN4/2.0MapBounded.png,0.10943449644140614,0.003103126278047629,283.93250000000006
dataset/0510025536_Layout1_PLAN4/3.0MapBounded.png,0.08570100396124948,0.003103126278046981,297.2850000000001
dataset/0510025537_Layout1_PLAN3/0MapBounded.png,0.18172806415258025,0.0033415374357844137,40.712500000000006
dataset/0510025537_Layout1_PLAN3/1.0MapBounded.png,0.23820420440592646,0.003341537435784802,161.74500000000003
dataset/0510025537_Layout1_PLAN3/2.0MapBounded.png,0.09375904895766496,0.0033415374357844124,270.82000000000005
dataset/0510025537_Layout1_PLAN3/3.0MapBounded.png,0.13075738130961098,0.0033415374357849653,298.50750000000005
dataset/0510025537_Layout1_PLAN3/4.0MapBounded.png,0.04594011175529821,0.003341537435784148,298.5425000000001
dataset/0510025537_Layout1_PLAN3/5.0MapBounded.png,0.04594011175529821,0.003341537435784148,298.5425000000001
dataset/0510025537_Layout1_PLAN3/6.0MapBounded.png,0.050691492380094405,0.003341537435784554,298.52500000000003
dataset/0510030965_A-40/0MapBounded.png,0.12172026604826036,0.00033544623373727946,35.09
dataset/0510030965_A-40/1.0MapBounded.png,0.15676021221730588,0.00033544623373700234,114.97750000000002
dataset/0510030965_A-40/2.0MapBounded.png,0.12833713703164773,0.0003354462337368085,171.54000000000002
dataset/0510030965_A-40/3.0MapBounded.png,0.15324705309052916,0.0003354462337372749,217.48750000000004
dataset/0510030965_A-40/4.0MapBounded.png,0.14204572032788468,0.00033544623373722585,227.75750000000005
dataset/0510030965_A-40/5.0MapBounded.png,0.0940846518898984,0.0003354462337372665,233.71750000000006
dataset/0510030965_A-40/6.0MapBounded.png,0.0661391037266625,0.0003354462337381677,233.76500000000004
dataset/0510030965_A-40/7.0MapBounded.png,0.08564624002635786,0.000335446233737244,233.76500000000004
dataset/0510030965_A-40/8.0MapBounded.png,0.005694693180436922,0.00033544623373728716,235.11000000000004
dataset/0510030966_A-40/0MapBounded.png,0.20460513696649565,0.003480973500195284,22.040000000000003
dataset/0510030966_A-40/1.0MapBounded.png,0.031143608753163413,0.003480973500196157,130.72000000000003
dataset/0510030966_A-40/2.0MapBounded.png,0.11002707471668978,0.003480973500195909,237.33750000000003
dataset/0510030966_A-40/3.0MapBounded.png,0.1640168404805306,0.0034809735001952993,245.23250000000004
dataset/0510030966_A-40/4.0MapBounded.png,0.12056859520771096,0.00348097350019493,245.60500000000005
dataset/0510030966_A-40/5.0MapBounded.png,0.050379109020358984,0.003480973500195402,247.77000000000004
dataset/0510030966_A-40/6.0MapBounded.png,0.050379109020358984,0.003480973500195402,247.85000000000005
dataset/0510030966_A-40/7.0MapBounded.png,0.0632878669379676,0.003480973500195082,251.91250000000005
dataset/0510030966_A-40/8.0MapBounded.png,0.13173085064262366,0.003480973500195303,252.03000000000006
dataset/0510030967_A-40/0MapBounded.png,0.34520049409648074,0.007608411049151557,15.737500000000002
dataset/0510030967_A-40/1.0MapBounded.png,0.13320462440364972,0.007608411049151855,120.97500000000002
dataset/0510030967_A-40/2.0MapBounded.png,0.2543793621765838,0.007608411049151705,216.75250000000005
dataset/0510030967_A-40/3.0MapBounded.png,0.19479162829008378,0.0076084110491512385,253.31500000000005
dataset/0510030967_A-40/4.0MapBounded.png,0.09477429408034853,0.007608411049150976,262.39250000000004
dataset/0510030967_A-40/5.0MapBounded.png,0.15061995993837057,0.007608411049151497,263.78000000000003
dataset/0510030967_A-40/6.0MapBounded.png,0.15061995993837057,0.007608411049151497,263.78000000000003
dataset/0510030967_A-40/7.0MapBounded.png,0.12910747027468708,0.007608411049151511,263.78000000000003
dataset/0510032192_A_40_1_203/0MapBounded.png,0.27787322561119654,0.00950468622645552,15.362500000000002
dataset/0510032192_A_40_1_203/1.0MapBounded.png,0.24427248984027736,0.009504686226455328,174.61750000000004
dataset/0510032192_A_40_1_203/2.0MapBounded.png,0.20296140247833633,0.009504686226455556,287.12750000000005
dataset/0510032192_A_40_1_203/3.0MapBounded.png,0.15273506716646937,0.00950468622645524,290.9825000000001
dataset/0510032192_A_40_1_203/4.0MapBounded.png,0.2374818621200207,0.009504686226455842,328.8575000000001
dataset/0510032192_A_40_1_203/5.0MapBounded.png,0.26278839679226385,0.009504686226455318,427.18250000000006
dataset/0510032192_A_40_1_203/6.0MapBounded.png,0.13695807782952907,0.0095046862264547,484.0950000000001
dataset/0510032192_A_40_1_203/7.0MapBounded.png,0.1447406427413437,0.009504686226455644,654.2950000000001
dataset/0510032192_A_40_1_203/8.0MapBounded.png,0.13164638251189043,0.00950468622645509,662.4775000000001
